Date,0
2002-06-30,0.20915645859780416
2002-09-30,0.14109873279807686
2002-12-31,0.2315822326160888
2003-03-31,0.10170448162042955
2003-06-30,0.12296967791938421
2003-09-30,0.13603340756857496
2003-12-31,0.10875969873503175
2004-03-31,0.07857488673184687
2004-06-30,0.09513655353832878
2004-09-30,0.14482691771405107
2004-12-31,0.08358295038767585
2005-03-31,0.1528338932208814
2005-06-30,0.12611933716958307
2005-09-30,0.1096828358740396
2005-12-31,0.12565398152859944
2006-03-31,0.12032971265015746
2006-06-30,0.09157229536040686
2006-09-30,0.10993732777944994
2006-12-31,0.07718311869754793
2007-03-31,0.09570335293868984
2007-06-30,0.14473963673277007
2007-09-30,0.10566247155384859
2007-12-31,0.18291731243355114
2008-03-31,0.13390740418366684
2008-06-30,0.2187265706138023
2008-09-30,0.2386512507149805
2008-12-31,0.281458569153422
2009-03-31,0.26781651035570225
2009-06-30,0.2223380253982578
2009-09-30,0.20095622744019082
2009-12-31,0.0786198784840918
2010-03-31,0.14504832232820142
2010-06-30,0.09146696057679614
2010-09-30,0.09681026848490903
2010-12-31,0.14365632594296462
2011-03-31,0.0906651316233269
2011-06-30,0.09905832365646179
2011-09-30,0.19038618799918544
2011-12-31,0.08967875005209999
2012-03-31,0.19150210935156792
2012-06-30,0.14474766315123272
2012-09-30,0.07602205837561067
2012-12-31,0.09422015336363901
2013-03-31,0.09068947258033304
2013-06-30,0.08550635805977957
2013-09-30,0.11661353220769802
2013-12-31,0.1029665515882362
2014-03-31,0.08540918674502536
2014-06-30,0.057892543794797316
2014-09-30,0.0905485290876287
2014-12-31,0.17421779349810973
2015-03-31,0.08490649226738896
2015-06-30,0.08181239526259565
2015-09-30,0.17154791688451843
2015-12-31,0.07250077758536677
2016-03-31,0.14932628485120253
2016-06-30,0.0875442632197482
2016-09-30,0.1220418779405005
2016-12-31,0.1533712367613502
2017-03-31,0.1294645677723703
2017-06-30,0.10455591183735505
2017-09-30,0.07327021402021161
2017-12-31,0.07828999378582066
2018-03-31,0.09206069326721134
2018-06-30,0.12283553302674362
2018-09-30,0.10755115760091885
2018-12-31,0.16551705084836935
2019-03-31,0.09647015250483681
2019-06-30,0.06662682413952506
2019-09-30,0.10427124885761274
2019-12-31,0.12105574825309287
2020-03-31,0.24043200654836022
2020-06-30,0.23593209534744758
2020-09-30,0.18477009569628314
2020-12-31,0.1602224193321117
2021-03-31,0.17164119130044617
2021-06-30,0.09311603994029194
2021-09-30,0.05377283672873904
2021-12-31,0.12425510255385055
2022-03-31,0.2052471292704613
