Date,Adj Close,Close,High,Low,Open,Volume
1999/12/31,273.3800049,273.3800049,273.3800049,273.3800049,273.3800049,0
2000/1/3,265.6099854,265.6099854,265.6099854,265.6099854,265.6099854,0
2000/1/4,257.2399902,257.2399902,257.2399902,257.2399902,257.2399902,0
2000/1/5,257.2000122,257.2000122,257.2000122,257.2000122,257.2000122,0
2000/1/6,261.6400146,261.6400146,261.6400146,261.6400146,261.6400146,0
2000/1/7,270.3900146,270.3900146,270.3900146,270.3900146,270.3900146,0
2000/1/10,270.5599976,270.5599976,270.5599976,270.5599976,270.5599976,0
2000/1/11,268.269989,268.269989,268.269989,268.269989,268.269989,0
2000/1/12,268.0499878,268.0499878,268.0499878,268.0499878,268.0499878,0
2000/1/13,271.2999878,271.2999878,271.2999878,271.2999878,271.2999878,0
2000/1/14,268.7399902,268.7399902,268.7399902,268.7399902,268.7399902,0
2000/1/18,266.2000122,266.2000122,266.2000122,266.2000122,266.2000122,0
2000/1/19,266.5400085,266.5400085,266.5400085,266.5400085,266.5400085,0
2000/1/20,262.6099854,262.6099854,262.6099854,262.6099854,262.6099854,0
2000/1/21,261.480011,261.480011,261.480011,261.480011,261.480011,0
2000/1/24,252.1699982,252.1699982,252.1699982,252.1699982,252.1699982,0
2000/1/25,251.3999939,251.3999939,251.3999939,251.3999939,251.3999939,0
2000/1/26,255.6199951,255.6199951,255.6199951,255.6199951,255.6199951,0
2000/1/27,256.5799866,256.5799866,256.5799866,256.5799866,256.5799866,0
2000/1/28,247.3000031,247.3000031,247.3000031,247.3000031,247.3000031,0
2000/1/31,248.3999939,248.3999939,248.3999939,248.3999939,248.3999939,0
2000/2/1,249.7899933,249.7899933,249.7899933,249.7899933,249.7899933,0
2000/2/2,247.6900024,247.6900024,247.6900024,247.6900024,247.6900024,0
2000/2/3,251.8300018,251.8300018,251.8300018,251.8300018,251.8300018,0
2000/2/4,253.1100006,253.1100006,253.1100006,253.1100006,253.1100006,0
2000/2/7,246.5399933,246.5399933,246.5399933,246.5399933,246.5399933,0
2000/2/8,247.5299988,247.5299988,247.5299988,247.5299988,247.5299988,0
2000/2/9,242.3800049,242.3800049,242.3800049,242.3800049,242.3800049,0
2000/2/10,242.4199982,242.4199982,242.4199982,242.4199982,242.4199982,0
2000/2/11,237.5599976,237.5599976,237.5599976,237.5599976,237.5599976,0
2000/2/14,239.8300018,239.8300018,239.8300018,239.8300018,239.8300018,0
2000/2/15,244.3200073,244.3200073,244.3200073,244.3200073,244.3200073,0
2000/2/16,241.3899994,241.3899994,241.3899994,241.3899994,241.3899994,0
2000/2/17,241.5299988,241.5299988,241.5299988,241.5299988,241.5299988,0
2000/2/18,233.7899933,233.7899933,233.7899933,233.7899933,233.7899933,0
2000/2/22,238.8899994,238.8899994,238.8899994,238.8899994,238.8899994,0
2000/2/23,237.7899933,237.7899933,237.7899933,237.7899933,237.7899933,0
2000/2/24,236.8999939,236.8999939,236.8999939,236.8999939,236.8999939,0
2000/2/25,232.5099945,232.5099945,232.5099945,232.5099945,232.5099945,0
2000/2/28,234.8600006,234.8600006,234.8600006,234.8600006,234.8600006,0
