Date,Adj Close,Close,High,Low,Open,Volume
2001/1/2,208.3000031,208.3000031,208.3000031,208.3000031,208.3000031,0
2001/1/3,197.6300049,197.6300049,197.6300049,197.6300049,197.6300049,0
2001/1/4,185.1000061,185.1000061,185.1000061,185.1000061,185.1000061,0
2001/1/5,186.1600037,186.1600037,186.1600037,186.1600037,186.1600037,0
2001/1/8,188.9400024,188.9400024,188.9400024,188.9400024,188.9400024,0
2001/1/9,185.9900055,185.9900055,185.9900055,185.9900055,185.9900055,0
2001/1/10,184.3300018,184.3300018,184.3300018,184.3300018,184.3300018,0
2001/1/11,177.25,177.25,177.25,177.25,177.25,0
2001/1/12,181.5399933,181.5399933,181.5399933,181.5399933,181.5399933,0
2001/1/16,178.8000031,178.8000031,178.8000031,178.8000031,178.8000031,0
2001/1/17,180.8600006,180.8600006,180.8600006,180.8600006,180.8600006,0
2001/1/18,183.4299927,183.4299927,183.4299927,183.4299927,183.4299927,0
2001/1/19,184.6600037,184.6600037,184.6600037,184.6600037,184.6600037,0
2001/1/22,188.4799957,188.4799957,188.4799957,188.4799957,188.4799957,0
2001/1/23,192.1100006,192.1100006,192.1100006,192.1100006,192.1100006,0
2001/1/24,194.4299927,194.4299927,194.4299927,194.4299927,194.4299927,0
2001/1/25,198.0200043,198.0200043,198.0200043,198.0200043,198.0200043,0
2001/1/26,197.5399933,197.5399933,197.5399933,197.5399933,197.5399933,0
2001/1/29,197.9700012,197.9700012,197.9700012,197.9700012,197.9700012,0
2001/1/30,195.75,195.75,195.75,195.75,195.75,0
2001/1/31,194.8300018,194.8300018,194.8300018,194.8300018,194.8300018,0
2001/2/1,192.9400024,192.9400024,192.9400024,192.9400024,192.9400024,0
2001/2/2,195.2299957,195.2299957,195.2299957,195.2299957,195.2299957,0
2001/2/5,198.1300049,198.1300049,198.1300049,198.1300049,198.1300049,0
2001/2/6,198.0800018,198.0800018,198.0800018,198.0800018,198.0800018,0
2001/2/7,201.6399994,201.6399994,201.6399994,201.6399994,201.6399994,0
2001/2/8,204.3399963,204.3399963,204.3399963,204.3399963,204.3399963,0
2001/2/9,207.1600037,207.1600037,207.1600037,207.1600037,207.1600037,0
2001/2/12,205.3800049,205.3800049,205.3800049,205.3800049,205.3800049,0
2001/2/13,206.0099945,206.0099945,206.0099945,206.0099945,206.0099945,0
2001/2/14,205.1499939,205.1499939,205.1499939,205.1499939,205.1499939,0
2001/2/15,202.9299927,202.9299927,202.9299927,202.9299927,202.9299927,0
2001/2/16,204.9100037,204.9100037,204.9100037,204.9100037,204.9100037,0
2001/2/20,205.4400024,205.4400024,205.4400024,205.4400024,205.4400024,0
2001/2/21,205.2200012,205.2200012,205.2200012,205.2200012,205.2200012,0
2001/2/22,204.0800018,204.0800018,204.0800018,204.0800018,204.0800018,0
2001/2/23,200.7100067,200.7100067,200.7100067,200.7100067,200.7100067,0
2001/2/26,202.2700043,202.2700043,202.2700043,202.2700043,202.2700043,0
2001/2/27,202.8699951,202.8699951,202.8699951,202.8699951,202.8699951,0
2001/2/28,201.2400055,201.2400055,201.2400055,201.2400055,201.2400055,0
2001/3/1,202.1799927,202.1799927,202.1799927,202.1799927,202.1799927,0
2001/3/2,203.8099976,203.8099976,203.8099976,203.8099976,203.8099976,0
2001/3/5,204.0500031,204.0500031,204.0500031,204.0500031,204.0500031,0
2001/3/6,203.8699951,203.8699951,203.8699951,203.8699951,203.8699951,0
2001/3/7,206.5399933,206.5399933,206.5399933,206.5399933,206.5399933,0
2001/3/8,208.0899963,208.0899963,208.0899963,208.0899963,208.0899963,0
2001/3/9,205.5399933,205.5399933,205.5399933,205.5399933,205.5399933,0
2001/3/12,199.2599945,199.2599945,199.2599945,199.2599945,199.2599945,0
2001/3/13,196.3899994,196.3899994,196.3899994,196.3899994,196.3899994,0
2001/3/14,193.1799927,193.1799927,193.1799927,193.1799927,193.1799927,0
2001/3/15,197.6699982,197.6699982,197.6699982,197.6699982,197.6699982,0
2001/3/16,194.1399994,194.1399994,194.1399994,194.1399994,194.1399994,0
2001/3/19,194.2100067,194.2100067,194.2100067,194.2100067,194.2100067,0
2001/3/20,194.3600006,194.3600006,194.3600006,194.3600006,194.3600006,0
2001/3/21,189.9299927,189.9299927,189.9299927,189.9299927,189.9299927,0
2001/3/22,182.4100037,182.4100037,182.4100037,182.4100037,182.4100037,0
2001/3/23,185.0099945,185.0099945,185.0099945,185.0099945,185.0099945,0
2001/3/26,192.5299988,192.5299988,192.5299988,192.5299988,192.5299988,0
